Gene	UniProt annotation	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	INT_ma1	INT_ma2	INT_ma3	LIV_ma1	LIV_ma2	LIV_ma3
Smp_179720	Oxysterol-binding protein	58.58104859	0.877514572	0.401947486	2.183157257	0.029024231	0.121102081	31.78392031	56.31303363	41.74266967	76.52682158	83.9833963	61.13645005
Smp_179740	EGF-like domain-containing protein	15.39375184	0.218100107	0.598743117	0.36426324	0.715661447	0.852862344	15.64746846	9.385505605	16.69706787	18.00631096	19.87107145	12.7550867
Smp_179810	Troponin t, invertebrate, putative	849.8981207	-1.573766837	0.271955228	-5.786860029	7.17E-09	2.60E-07	1231.749158	1496.988144	1089.483678	369.6920719	382.7993197	528.6763523
Smp_179890	 SH2 domain-containing protein	22.58241082	1.139041308	0.569815031	1.998966763	0.04561195	0.166483618	12.22458473	28.15651682	4.174266967	33.76183305	22.87047846	34.30678492
Smp_179910	Psmras1	92.59982426	-0.623249953	0.339663838	-1.834902289	0.066520168	0.212392059	88.50599348	131.3970785	121.053742	82.71649098	61.11291784	70.81272272
Smp_179930	Syntaxin, putative	62.11280622	-0.304806536	0.407842949	-0.747362525	0.45484476	0.671418786	49.38732233	103.2405617	58.43973754	38.82610801	55.4890297	67.29407812
Smp_179940	Putative spindle assembly checkpoint component MAD1 (Mitotic arrest deficient protein 1)	33.98197397	0.644195087	0.531118669	1.21290236	0.225167153	0.450096084	18.09238541	28.15651682	37.5684027	18.56900818	51.36484506	50.14068566
Smp_179960		0.229575612	-0.03415003	3.621400085	-0.009430063	0.99247601	NA	0	0	0	0.562697218	0.374925876	0.439830576
Smp_179970	Egg protein CP391S-like	6.517870324	3.385802495	1.241812516	2.726500539	0.006400985	0.040624767	0.488983389	4.692752803	0	2.25078887	10.12299866	21.55169822
Smp_180000	 40S ribosomal protein S9	654.2236708	-2.525953744	0.312240882	-8.089759831	5.98E-16	8.80E-14	995.0811974	1590.8432	759.716588	213.2622454	159.7184233	206.7203707
Smp_180020	Lyst-interacting protein, putative	76.15864159	-1.429589208	0.463505786	-3.084296357	0.002040342	0.016486816	45.9644386	107.9333145	183.6677466	25.88407201	44.24125341	49.2610245
Smp_180030	Putative opsin-like receptor	0.862435947	0.67589439	2.060646867	0.328001076	0.742910849	NA	0.977966779	0	0	0.562697218	1.874629382	1.759322304
Smp_180040	Phosphoglycerate mutase	36.1479874	0.164153368	0.441734191	0.371611189	0.710182357	0.850009461	29.82798675	28.15651682	45.91693664	45.0157774	36.74273588	31.22797089
Smp_180060	5-demethoxyubiquinone hydroxylase, mitochondrial	33.57461025	-0.065217215	0.475482946	-0.137159945	0.890904371	0.95020587	43.03053827	23.46376401	33.39413574	33.76183305	45.36603104	22.43135937
Smp_180070	Putative gem-associated protein 5 (Gemin5)	39.48644254	0.386504856	0.420838506	0.918416093	0.358401069	0.584514708	38.14070437	37.54202242	25.0456018	47.26656627	42.7415499	46.18221047
Smp_180140	Putative amine GPCR	0.918302447	2.079044026	2.097390485	0.991252721	0.321562193	NA	0	0	0	2.25078887	1.499703505	1.759322304
Smp_180150	DNA-directed RNA polymerase, putative	55.9709472	-0.842475828	0.436230715	-1.931262056	0.053450653	0.184886994	48.89833894	65.69853924	104.3566742	29.26025531	29.99407011	57.61780545
Smp_180160	Rho gtpase activating protein, putative	69.99525122	-0.553265196	0.35642084	-1.552280713	0.120595071	0.306380179	93.39582737	70.39129204	83.48533934	67.5236661	58.11351083	47.06187162
Smp_180170	Ubiquitin-conjugating enzyme e2S, putative	109.6036097	-1.253158856	0.323297549	-3.876178021	0.00010611	0.001418874	123.7127975	197.0956177	146.0993438	60.77129949	67.48665774	62.45594178
Smp_180180	Sil1, putative	7.895114281	1.488947299	0.88848819	1.675821149	0.09377323	0.262996485	5.867800673	0	4.174266967	15.75552209	7.498517527	14.07457843
Smp_180190	MMS22L_C domain-containing protein	23.89815166	1.129811752	0.562637325	2.008063992	0.044636492	0.164115488	19.07035219	14.07825841	8.348533934	48.39196071	28.86929248	24.63051225
Smp_180200	RNA uridylyltransferase	82.10333398	0.868144724	0.378815297	2.291736183	0.021920871	0.09869592	70.41360807	65.69853924	33.39413574	84.40458263	112.4777629	126.2313753
Smp_180240	F-spondin, putative	23.05131364	-0.658571874	0.50181347	-1.31238381	0.189390667	0.405308365	34.71782065	18.77101121	29.21986877	15.75552209	21.37077495	18.47288419
Smp_180260	Amiloride-sensitive sodium channel,putative	2.6372754	-0.116679274	1.56900819	-0.074364987	0.940719968	0.974610534	0.488983389	4.692752803	4.174266967	0	0.749851753	5.717797487
Smp_180310		11.00435306	1.965167687	0.855236598	2.297805883	0.02157284	0.097748342	4.400850504	9.385505605	0	30.38564975	13.49733155	8.356780943
Smp_180320	Egg secreted protein ESP15-like	1.040858026	1.495435126	2.0118697	0.743306153	0.457296347	NA	0.488983389	0	0	4.50157774	0.374925876	0.879661152
Smp_180330		53.350805	1.149959503	0.519847478	2.212109419	0.026959105	0.114209537	29.33900336	46.92752803	25.0456018	132.7965433	49.49021568	36.5059378
Smp_180340		44.82381968	1.440133184	0.511135805	2.817515757	0.004839674	0.032599097	21.02628574	32.84926962	20.87133484	101.2854992	60.36306609	32.54746262
Smp_180350	Rhodopsin	52.29686867	-0.576811164	0.434559036	-1.327348222	0.184393519	0.398553387	88.50599348	65.69853924	29.21986877	32.63643862	42.7415499	54.97882199
Smp_180360	DNA-directed RNA polymerase III subunit	9.918826722	1.719925311	0.875098816	1.965406969	0.049367154	0.176125672	8.801701009	0	0	16.88091653	17.99644206	15.83390073
Smp_180370	Nucleolar protein 10	34.35875729	0.074013973	0.453399677	0.163242228	0.870327719	0.940487251	34.22883726	28.15651682	37.5684027	39.95150244	41.61677227	24.63051225
Smp_180380	Origin recognition complex subunit 1	34.99368732	0.820977062	0.47011904	1.746317403	0.080755813	0.239574645	34.22883726	23.46376401	12.5228009	50.64274958	44.24125341	44.86271874
Smp_180390	Putative mitochondrial carrier	32.06279923	-0.112172319	0.483109967	-0.232187963	0.816392027	0.913747124	42.05257149	46.92752803	8.348533934	32.63643862	30.74392186	31.66780147
Smp_180400	Serine/threonine kinase	99.28277502	-1.466271496	0.470650492	-3.115414773	0.001836864	0.015231706	42.54155488	178.3246065	221.2361493	57.95781341	44.61617929	51.02034681
Smp_180430	EF-hand domain-containing protein	130.0111345	-1.454867812	0.326780883	-4.452120327	8.50E-06	0.000153858	180.9238541	258.1014041	133.5765429	77.65221602	68.2365095	61.57628063
Smp_180470	Cytoplasmic dynein intermediate chain 2, (Dhic-2), putative	86.63114498	-1.044575135	0.362935832	-2.878126225	0.00400045	0.028121684	76.77039213	140.7825841	137.7508099	47.26656627	62.23769547	54.97882199
Smp_180480	EAF domain-containing protein	54.23305317	0.571488226	0.40230565	1.420532438	0.155452732	0.359426579	55.255123	28.15651682	41.74266967	57.39511619	74.23532352	68.61356984
Smp_180500	Phospholipid scramblase	47.02862051	-0.218686646	0.452312333	-0.483485924	0.628750752	0.799297899	42.54155488	18.77101121	91.83387328	37.13801636	40.86692052	51.02034681
Smp_180520	Myotubularin-related protein	47.70210053	0.32292037	0.445298406	0.725177467	0.468343165	0.682264876	26.89408642	56.31303363	50.0912036	67.5236661	45.36603104	40.02458241
Smp_180540	FRAS1-related extracellular matrix protein 2	74.28697282	-1.293680123	0.390163861	-3.315735395	0.000914023	0.0086357	79.70429247	126.7043257	112.7052081	46.70386906	26.24481134	53.65933026
Smp_180570	Nicotinic acetylcholine receptor	4.504791279	0.430404021	1.201719609	0.358156776	0.720225992	0.856270907	0.488983389	9.385505605	4.174266967	2.813486088	2.249555258	7.916950367
Smp_180580	Putative meiosis-specific nuclear structural protein 1	11.95015279	1.105735971	0.727968924	1.518932931	0.128779379	0.319461131	8.312717619	14.07825841	0	11.81664157	14.62210918	22.87118995
Smp_180590	Putative normocyte-binding protein 1	14.7343428	0.261492444	0.616959655	0.423840428	0.671682192	0.826924286	10.75763457	18.77101121	12.5228009	13.50473322	13.49733155	19.35254534
Smp_180620		4.043203698	0.912403699	1.216380321	0.750097386	0.453196054	0.670547082	5.867800673	0	0	10.12854992	5.623888145	2.638983456
Smp_180660	Homeobox domain-containing protein	10.64296183	-0.923358995	0.718187345	-1.285679846	0.198554818	0.418007567	7.82373423	23.46376401	12.5228009	5.626972175	5.623888145	8.796611518
Smp_180680	WAPL domain-containing protein	20.39618728	0.017919458	0.529305292	0.033854674	0.972993037	0.988619264	18.09238541	18.77101121	25.0456018	19.69440261	23.62033021	17.15339246
Smp_180690	Putative tiptop	38.82412352	1.104824547	0.447370728	2.469595075	0.013526607	0.07031695	27.38306981	23.46376401	20.87133484	51.2054468	45.36603104	64.65509466
Smp_180740	Putative zinc finger protein	128.5605088	0.164527035	0.334143185	0.492384829	0.622447322	0.794904692	133.4924653	136.0898313	91.83387328	124.3560851	110.9780594	174.6127386
Smp_180790	Nodulin-like domain-containing protein	17.12616618	0.796340254	0.615960412	1.292843239	0.196065282	0.414076981	16.62543524	9.385505605	8.348533934	29.82295253	23.62033021	14.95423958
Smp_180800		75.3809996	0.671019053	0.37845029	1.77307052	0.076217022	0.231891271	74.32547519	51.62028083	41.74266967	99.03471029	76.48487877	109.0779828
Smp_180810	Putative kunitz-type protease inhibitor	91.80552528	-0.351854928	0.337031308	-1.043982916	0.296493294	0.527963715	92.90684398	126.7043257	91.83387328	69.77445497	74.61024939	95.0034044
Smp_180890	Rho-GAP domain-containing protein	3.322373278	1.389452317	1.249841785	1.111702564	0.266266057	0.49557167	1.466950168	4.692752803	0	5.626972175	3.749258763	4.398305759
Smp_180900	SAC3_GANP domain-containing protein	27.20145199	-0.312892827	0.63826038	-0.490227557	0.623972883	0.796019775	9.779667788	9.385505605	75.13680541	24.75867757	26.9946631	17.15339246
Smp_180910	Putative pumilio	60.0141172	0.656431117	0.390957035	1.679036464	0.093144937	0.262092435	47.43138877	32.84926962	58.43973754	86.6553715	57.73858496	76.97035079
Smp_181000	Ubiquitin thioesterase OTU1	48.79767582	-0.969420368	0.480194357	-2.018808329	0.043507145	0.161352378	44.00850504	56.31303363	96.00814024	37.70071357	44.24125341	14.51440901
Smp_181040	KIF-binding protein	2.388819192	0.887689302	1.480615071	0.599540906	0.54881224	0.744032594	3.422883726	0	0	1.688091653	2.624481134	6.597458639
Smp_181050	TMF_TATA_bd domain-containing protein	103.4339188	-0.396611056	0.340560585	-1.164582964	0.244187843	0.469947399	101.708545	150.1680897	104.3566742	67.5236661	92.60669146	104.2398465
Smp_181060	Saposin B-type domain-containing protein	0.844613113	-2.745701289	2.612481763	-1.050993476	0.293261586	NA	0	4.692752803	0	0	0.374925876	0
Smp_181070	Saposin B-type domain-containing protein	0.875908337	-2.73775887	2.58487438	-1.05914581	0.28953338	NA	0	4.692752803	0	0.562697218	0	0
Smp_181080	Shb-like protein	18.91623369	0.086921586	0.591920108	0.146846821	0.883252928	0.94601884	10.26865118	28.15651682	20.87133484	16.88091653	23.24540433	14.07457843
Smp_181090	Putative rna (Guanine-9-) methyltransferase domain containing	8.394630005	2.368893174	1.060877562	2.232956242	0.02555183	0.109667428	1.466950168	9.385505605	0	5.626972175	7.498517527	26.38983456
Smp_181120	Putative amyloid binding protein	101.0501655	-0.135122289	0.330609824	-0.408706212	0.682755275	0.834250758	107.0873623	126.7043257	83.48533934	112.5394435	93.35654321	83.12797885
Smp_181130	START domain-containing protein	30.31739058	1.144224119	0.491322339	2.328866465	0.019866141	0.091766744	20.04831896	18.77101121	16.69706787	54.01893288	36.74273588	35.62627665
Smp_181150	Putative abc transporter	62.25740224	-0.106928256	0.422561761	-0.25304764	0.800231399	0.903712334	59.6559735	51.62028083	83.48533934	36.01262192	54.36425207	88.40594576
Smp_181160	Tubulin tyrosine ligase-related	36.35733779	-0.107986524	0.460635559	-0.234429414	0.814651626	0.91312267	48.40935555	23.46376401	37.5684027	28.69755809	30.74392186	49.2610245
Smp_181170	Putative nuclear lim interactor-interacting factor (Nli-interacting factor) (Nli-if)	48.37842703	0.081287092	0.415346631	0.195709044	0.844837905	0.926853569	42.05257149	42.23477522	58.43973754	41.07689688	40.49199465	65.97458639
Smp_181180	MYCBP-associated protein	42.44117535	-0.681835126	0.452111082	-1.508114163	0.131525311	0.323827524	29.33900336	65.69853924	66.78827147	34.88722749	33.74332887	24.19068168
Smp_181230	Phospholipid-transporting atpase	75.87175204	0.378462798	0.358437866	1.055867234	0.291028876	0.522798517	59.6559735	65.69853924	75.13680541	72.02524384	103.104616	79.60933424
Smp_181240	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial	27.99136136	-0.200525027	0.502885843	-0.398748602	0.690078453	0.838520424	28.36103658	32.84926962	29.21986877	29.26025531	33.74332887	14.51440901
Smp_181250	Hemicentin-1-like	7.121416304	1.15304365	0.94446427	1.220844119	0.222145046	0.44611823	2.444916947	4.692752803	8.348533934	3.938880523	12.7474798	10.55593382
Smp_181270	RRM domain-containing protein	223.4724536	-0.817611032	0.302507788	-2.702776803	0.00687629	0.042744102	211.2408242	370.7274714	279.6758868	159.8060098	146.9709435	172.4135858
Smp_181290	39S ribosomal protein L28, mitochondrial	34.26239158	0.744790451	0.51233066	1.453730002	0.146021177	0.345687439	42.05257149	9.385505605	16.69706787	50.08005236	41.61677227	45.7423799
Smp_181390	BZIP domain-containing protein	1.048947361	0.987313734	1.96059026	0.503579842	0.614556661	NA	0.977966779	0	0	3.376183305	1.499703505	0.439830576
Smp_181410	SERTA domain-containing protein	45.36769181	0.304147393	0.410038211	0.741753779	0.45823653	0.67397937	41.5635881	42.23477522	37.5684027	57.39511619	54.73917795	38.70509068
Smp_181440	TYR_PHOSPHATASE_2 domain-containing protein	44.20940256	-1.023779324	0.589204725	-1.737561293	0.082288145	0.242771346	20.53730235	140.7825841	20.87133484	19.69440261	27.74451485	35.62627665
Smp_181450	DNA double-strand break repair rad50 ATPase,putative	46.38206748	0.478138118	0.557931369	0.856983752	0.391453864	0.616178687	26.40510303	56.31303363	37.5684027	14.63012766	58.48843671	84.88730115
Smp_181460	Ubiquitin carboxyl-terminal hydrolase MINDY	29.56772661	0.268613447	0.494792586	0.542880906	0.587211803	0.772642589	24.93815286	14.07825841	41.74266967	43.32768575	27.36958897	25.95000398
Smp_181470	 Protein lifeguard 1	43.20737801	-0.368352966	0.426694957	-0.863270023	0.387989022	0.612308617	52.32122266	42.23477522	50.0912036	49.51735514	25.49495959	39.58475183
Smp_181480	tRNA (uracil-O(2)-)-methyltransferase	8.679045186	1.597842761	0.917871231	1.740813643	0.08171625	0.241752161	8.312717619	0	0	18.56900818	11.99762804	13.19491728
Smp_181490	Serine/threonine kinase	24.62873113	0.694919964	0.515050514	1.349226813	0.177264125	0.389183303	15.15848507	18.77101121	25.0456018	33.19913583	24.37018196	31.22797089
Smp_181720		126.7904459	-0.396568066	0.363588288	-1.090706381	0.275402102	0.505830868	209.773874	126.7043257	87.65960631	126.0441767	89.60728445	120.9534084
Smp_181730		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_181870	DNA replication licensing factor MCM8, putative	4.331012367	2.302546485	1.209069472	1.90439552	0.056858692	0.192323971	0.977966779	0	4.174266967	6.75236661	10.12299866	3.958475183
Smp_182090		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_182600		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_182620	Carboxypeptidase N catalytic chain	99.65736439	-0.624796572	0.44695225	-1.397904524	0.16214174	0.368605963	150.1179005	168.9391009	41.74266967	52.89353845	63.73739898	120.5135778
Smp_182890		0.073305096	-1.542995121	4.051464091	-0.380848771	0.703315467	NA	0	0	0	0	0	0.439830576
Smp_183080		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_183710	Putative actin	986.0305169	-2.743856877	0.25827382	-10.62382893	2.31E-26	1.41E-23	1538.341743	2036.654716	1573.698647	274.5962422	221.9561188	270.9356348
Smp_183870		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_184350	Conserved oligomeric Golgi complex subunit 4	18.6613379	0.303141662	0.591268952	0.512696737	0.608163473	0.786966709	10.26865118	14.07825841	29.21986877	24.19598035	18.37136794	15.83390073
Smp_185180	PHD-type domain-containing protein	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_185420	DDE_Tnp_1_7 domain-containing protein	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_185460		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_185560		0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_185680	Putative major egg antigen	1.098419314	2.346314057	2.086910142	1.124300471	0.260885578	NA	0	0	0	0.562697218	0.749851753	5.277966911
Smp_186560	39S ribosomal protein L18, mitochondrial	59.36281282	-0.186585019	0.367723023	-0.507406409	0.61186969	0.78851725	64.05682401	79.77679764	45.91693664	54.01893288	56.9887332	55.41865257
Smp_186670	CAD protein	50.61091971	-0.138263356	0.469665513	-0.29438686	0.768462307	0.883981835	34.71782065	23.46376401	104.3566742	56.83241897	38.99229114	45.30254932
Smp_186710	Alpha-galactosidase	0.705008305	0.316891878	2.250835959	0.140788527	0.888037007	NA	0.977966779	0	0	0.562697218	2.249555258	0.439830576
Smp_186780	Transmembrane protein	7.932402392	-0.295983589	0.782741245	-0.378137207	0.705328669	0.84693667	8.312717619	14.07825841	4.174266967	7.877761045	7.873443403	5.277966911
Smp_186920	Secreted protein	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_186930	Homeobox protein nk-2,putative	0.124975292	-0.851753008	4.025614763	-0.211583338	0.83243211	NA	0	0	0	0	0.749851753	0
Smp_187090	GLOBIN domain-containing protein	38.05102285	-2.583606817	0.627196648	-4.119293091	3.80E-05	0.000582291	10.75763457	103.2405617	83.48533934	11.25394435	6.373739898	13.19491728
Smp_187140	Subfamily C1A non-peptidase homologue (C01 family)	0	NA	NA	NA	NA	NA	0	0	0	0	0	0
Smp_187190	Innexin	49.29262307	0.459077813	0.440799467	1.041466352	0.297659162	0.529206266	34.71782065	46.92752803	45.91693664	40.51419966	44.99110516	82.68814827
Smp_187360	Putative glycosyltransferase 14 family member	15.40840513	-0.588344051	0.633991314	-0.928000175	0.353407479	0.579580122	9.290684398	32.84926962	16.69706787	12.37933879	11.99762804	9.236442094
Smp_187410	Glyco_hydro_5_C domain-containing protein	8.736936365	0.068194477	0.753200444	0.090539614	0.927858416	0.968333178	10.75763457	9.385505605	4.174266967	11.25394435	9.373146909	7.477119791
Smp_187800	HAP2-GCS1 domain-containing protein	25.46719071	1.287495259	0.636987546	2.021225166	0.043256462	0.160725172	19.55933558	4.692752803	16.69706787	15.75552209	29.24421836	66.85424754
Smp_187940	DAGKc domain-containing protein	99.47606014	0.205793309	0.346498297	0.593923003	0.552563613	0.746923002	102.6865118	75.08404484	96.00814024	138.9862127	92.60669146	91.48475979
